User,Driver,pickup,drop,cost,distance,date,time
user4,Elon,"Iskcon Temple, Ahmedabad","Akshardham Temple, Gandhinagar",561.8,28.09,2023-10-15,02:02:00
Nidhi,Elon,"PrahladNagar Garden, Ahmedabad","Iskcon Temple, Ahmedabad",34.0,1.7,2023-04-04,12:14:00
Nidhi,Hena,"Nehru Bridge, Ahmedabad","lal darwaja, ahmedabad",10.4,0.52,2023-02-12,04:04:00
user3,Tanmay,"lal darwaja, ahmedabad","Sarkhej Roza, Ahmedabad",166.8,8.34,2023-03-16,16:29:00
user4,Agasthya,"Law Garden, Ahmedabad","Science City, Ahmedabad",177.4,8.87,2023-05-02,18:54:00
N,pradeepbhai,"lal darwaja, ahmedabad","nirma university, Ahmedabad",241.2,12.06,2023-09-09,04:42:00
Nimi,ndjn,"Sabarmati Ashram, Ahmedabad","Science City, Ahmedabad",180.2,9.01,2023-08-17,19:45:00
user5,pradeepbhai,"Sarkhej Roza, Ahmedabad","shott, Ahmedabad",124.0,6.2,2023-02-21,14:48:00
nijk,Kunal,"Akshardham Temple, Gandhinagar","Iskcon Temple, Ahmedabad",561.8,28.09,2023-05-15,12:06:00
user4,Atharv,"lal darwaja, ahmedabad","Taj Skyline, ahmedabad",202.8,10.14,2023-05-20,13:08:00
user3,Tanmay,"courtyard marriott, Ahmedabad","LD, Ahmedabad",72.0,3.6,2023-04-13,19:02:00
user3,Sanjaybhai,"Kankaria Lake, Ahmedabad","Science City, Ahmedabad",267.0,13.35,2023-06-10,09:22:00
sahil,ndjn,"Jama Masjid, Ahmedabad","courtyard marriott, Ahmedabad",153.0,7.65,2023-01-12,01:59:00
Nidhi,Nayan,"Iskcon Temple, Ahmedabad","courtyard marriott, Ahmedabad",10.6,0.53,2023-04-12,14:24:00
Nisha,Tanvi,"Vastrapur Lake, Ahmedabad","Science City, Ahmedabad",111.8,5.59,2023-10-19,09:08:00
user5,Maheshbhai,"shott, Ahmedabad","Taj Skyline, ahmedabad",1.4,0.07,2023-08-22,13:32:00
user2,Agasthya,"Manek Chowk, Ahmedabad","Jama Masjid, Ahmedabad",5.2,0.26,2023-10-19,16:25:00
user2,Tanvi,"Sarkhej Roza, Ahmedabad","LD, Ahmedabad",124.4,6.22,2023-08-26,19:27:00
Nisha,Maheshbhai,"Vastrapur Lake, Ahmedabad","lal darwaja, ahmedabad",106.6,5.33,2023-04-05,10:43:00
nijk,Nayan,"Iskcon Temple, Ahmedabad","Stanza, Ahmedabad",105.4,5.27,2023-08-13,10:02:00
N,pradeepbhai,"Law Garden, Ahmedabad","Kankaria Lake, Ahmedabad",90.8,4.54,2023-07-11,09:07:00
user2,Nayan,"nirma university, Ahmedabad","PrahladNagar Garden, Ahmedabad",267.4,13.37,2023-09-01,00:45:00
nijk,ndjn,"nirma university, Ahmedabad","Vastrapur Lake, Ahmedabad",201.8,10.09,2023-10-06,05:31:00
user2,pradeepbhai,"lal darwaja, ahmedabad","Iskcon Temple, Ahmedabad",147.2,7.36,2023-07-11,05:57:00
N,Tanvi,"Sarkhej Roza, Ahmedabad","Science City, Ahmedabad",191.2,9.56,2023-08-08,12:04:00
user5,Sanjaybhai,"Law Garden, Ahmedabad","Iskcon Temple, Ahmedabad",111.2,5.56,2023-09-08,07:37:00
user3,Sanjaybhai,"Kankaria Lake, Ahmedabad","Nehru Bridge, Ahmedabad",69.0,3.45,2023-04-15,12:19:00
Nimi,Atharv,"courtyard marriott, Ahmedabad","nirma university, Ahmedabad",232.6,11.63,2023-06-22,10:26:00
user4,Agasthya,"Vastrapur Lake, Ahmedabad","Taj Skyline, ahmedabad",97.0,4.85,2023-02-03,17:12:00
user2,Tanvi,"nirma university, Ahmedabad","Law Garden, Ahmedabad",228.4,11.42,2023-02-14,16:46:00
user1,Tanasha,"Nehru Bridge, Ahmedabad","nirma university, Ahmedabad",233.0,11.65,2023-10-21,01:47:00
user4,Nayan,"Sarkhej Roza, Ahmedabad","Vastrapur Lake, Ahmedabad",113.8,5.69,2023-10-26,09:02:00
Sagar,Tanasha,"Stanza, Ahmedabad","courtyard marriott, Ahmedabad",114.8,5.74,2023-02-18,04:42:00
Naina,Sitara,"PrahladNagar Garden, Ahmedabad","Law Garden, Ahmedabad",116.4,5.82,2023-01-01,13:27:00
user1,Tanmay,"Stanza, Ahmedabad","nirma university, Ahmedabad",314.6,15.73,2023-08-18,04:57:00
user5,ndjn,"Iskcon Temple, Ahmedabad","Law Garden, Ahmedabad",111.2,5.56,2023-06-14,01:59:00
Naina,pradeepbhai,"Iskcon Temple, Ahmedabad","Law Garden, Ahmedabad",111.2,5.56,2023-10-01,17:31:00
Sagar,Agasthya,"shott, Ahmedabad","Law Garden, Ahmedabad",165.4,8.27,2023-06-10,05:01:00
user4,Tanvi,"nirma university, Ahmedabad","Iskcon Temple, Ahmedabad",234.6,11.73,2023-10-26,22:23:00
Sagar,Kunal,"Vastrapur Lake, Ahmedabad","Akshardham Temple, Gandhinagar",517.0,25.85,2023-08-23,14:06:00
user1,Sitara,"Kankaria Lake, Ahmedabad","Vastrapur Lake, Ahmedabad",161.4,8.07,2023-04-11,08:18:00
user5,pradeepbhai,"Stanza, Ahmedabad","courtyard marriott, Ahmedabad",114.8,5.74,2023-10-03,01:17:00
N,Nayan,"Kankaria Lake, Ahmedabad","Stanza, Ahmedabad",287.6,14.38,2023-03-15,08:49:00
user2,Nayan,"Science City, Ahmedabad","Jama Masjid, Ahmedabad",223.0,11.15,2023-05-10,22:04:00
Sagar,Tanasha,"courtyard marriott, Ahmedabad","shott, Ahmedabad",70.2,3.51,2023-09-26,11:35:00
Nisha,Sanjaybhai,"Taj Skyline, ahmedabad","Iskcon Temple, Ahmedabad",61.6,3.08,2023-06-19,01:53:00
Nidhi,pradeepbhai,"Akshardham Temple, Gandhinagar","Manek Chowk, Ahmedabad",488.8,24.44,2023-06-12,20:12:00
sahil,Kunal,"shott, Ahmedabad","courtyard marriott, Ahmedabad",70.2,3.51,2023-08-19,13:51:00
Nimi,Maheshbhai,"PrahladNagar Garden, Ahmedabad","Sabarmati Ashram, Ahmedabad",185.0,9.25,2023-04-19,18:40:00
user5,Sitara,"courtyard marriott, Ahmedabad","Akshardham Temple, Gandhinagar",556.4,27.82,2023-06-05,00:42:00
Naina,Elon,"Taj Skyline, ahmedabad","Sarkhej Roza, Ahmedabad",124.6,6.23,2023-04-20,23:00:00
user4,Agasthya,"Law Garden, Ahmedabad","Akshardham Temple, Gandhinagar",505.8,25.29,2023-11-14,05:11:00
N,Prateek,"lal darwaja, ahmedabad","Jama Masjid, Ahmedabad",16.4,0.82,2023-05-19,17:58:00
user1,Nayan,"Iskcon Temple, Ahmedabad","Akshardham Temple, Gandhinagar",561.8,28.09,2023-11-08,08:39:00
user1,Nayan,"Kankaria Lake, Ahmedabad","Jama Masjid, Ahmedabad",47.2,2.36,2023-01-23,14:26:00
N,ndjn,"Science City, Ahmedabad","Manek Chowk, Ahmedabad",227.8,11.39,2023-11-01,03:14:00
Sagar,Sitara,"nirma university, Ahmedabad","Sarkhej Roza, Ahmedabad",312.6,15.63,2023-04-09,00:42:00
Naina,Sitara,"Iskcon Temple, Ahmedabad","nirma university, Ahmedabad",234.6,11.73,2023-05-02,10:02:00
Nidhi,Sanjaybhai,"lal darwaja, ahmedabad","Kankaria Lake, Ahmedabad",58.6,2.93,2023-04-02,17:59:00
Nimi,Kunal,"Iskcon Temple, Ahmedabad","Jama Masjid, Ahmedabad",163.6,8.18,2023-02-24,00:46:00
Nisha,ndjn,"Akshardham Temple, Gandhinagar","Sarkhej Roza, Ahmedabad",629.6,31.48,2023-08-16,15:34:00
Sagar,Tanmay,"nirma university, Ahmedabad","lal darwaja, ahmedabad",241.2,12.06,2023-08-07,01:26:00
user4,Nayan,"Stanza, Ahmedabad","Law Garden, Ahmedabad",211.6,10.58,2023-10-09,22:20:00
N,pradeepbhai,"Akshardham Temple, Gandhinagar","Law Garden, Ahmedabad",505.8,25.29,2023-07-09,07:14:00
user5,pradeepbhai,"Sarkhej Roza, Ahmedabad","Law Garden, Ahmedabad",137.8,6.89,2023-10-14,07:27:00
user5,Sitara,"Akshardham Temple, Gandhinagar","Sabarmati Ashram, Ahmedabad",420.8,21.04,2023-07-19,02:38:00
sahil,ndjn,"Manek Chowk, Ahmedabad","PrahladNagar Garden, Ahmedabad",171.4,8.57,2023-03-28,10:10:00
Sagar,Nayan,"Vastrapur Lake, Ahmedabad","Iskcon Temple, Ahmedabad",50.4,2.52,2023-02-08,03:31:00
N,Nayan,"Sabarmati Ashram, Ahmedabad","Taj Skyline, ahmedabad",205.2,10.26,2023-11-08,01:34:00
user4,Elon,"Manek Chowk, Ahmedabad","Stanza, Ahmedabad",267.4,13.37,2023-10-24,17:31:00
user4,Agasthya,"Sabarmati Ashram, Ahmedabad","courtyard marriott, Ahmedabad",157.8,7.89,2023-01-24,06:55:00
Sagar,Elon,"shott, Ahmedabad","LD, Ahmedabad",133.6,6.68,2023-05-24,17:51:00
nijk,Tanmay,"Manek Chowk, Ahmedabad","Taj Skyline, ahmedabad",224.0,11.2,2023-07-09,18:21:00
Naina,ndjn,"Sabarmati Ashram, Ahmedabad","Kankaria Lake, Ahmedabad",125.8,6.29,2023-04-21,14:58:00
user1,Maheshbhai,"LD, Ahmedabad","Taj Skyline, ahmedabad",135.0,6.75,2023-04-22,16:20:00
user1,Nayan,"LD, Ahmedabad","Jama Masjid, Ahmedabad",84.0,4.2,2023-10-21,11:22:00
Nidhi,Tanvi,"Kankaria Lake, Ahmedabad","PrahladNagar Garden, Ahmedabad",192.2,9.61,2023-07-18,00:25:00
user5,Sitara,"Iskcon Temple, Ahmedabad","courtyard marriott, Ahmedabad",10.6,0.53,2023-05-10,17:26:00
Naina,Sanjaybhai,"Manek Chowk, Ahmedabad","courtyard marriott, Ahmedabad",158.0,7.9,2023-01-09,18:28:00
user3,Atharv,"Iskcon Temple, Ahmedabad","Science City, Ahmedabad",112.4,5.62,2023-01-14,20:41:00
Nimi,ndjn,"Taj Skyline, ahmedabad","courtyard marriott, Ahmedabad",71.2,3.56,2023-09-08,16:04:00
user4,ndjn,"nirma university, Ahmedabad","courtyard marriott, Ahmedabad",232.6,11.63,2023-09-17,23:07:00
user1,ndjn,"Jama Masjid, Ahmedabad","Iskcon Temple, Ahmedabad",163.6,8.18,2023-03-26,00:57:00
user4,Hena,"LD, Ahmedabad","Science City, Ahmedabad",145.8,7.29,2023-07-21,19:17:00
user5,Tanvi,"Nehru Bridge, Ahmedabad","nirma university, Ahmedabad",233.0,11.65,2023-05-07,14:16:00
user2,Tanvi,"Manek Chowk, Ahmedabad","Iskcon Temple, Ahmedabad",168.6,8.43,2023-01-11,09:09:00
user3,Atharv,"Vastrapur Lake, Ahmedabad","Taj Skyline, ahmedabad",97.0,4.85,2023-10-15,06:29:00
user4,Tanasha,"Stanza, Ahmedabad","Nehru Bridge, Ahmedabad",238.8,11.94,2023-05-07,23:09:00
Nimi,pradeepbhai,"Sarkhej Roza, Ahmedabad","Stanza, Ahmedabad",102.0,5.1,2023-05-18,20:31:00
user3,Maheshbhai,"Sarkhej Roza, Ahmedabad","shott, Ahmedabad",124.0,6.2,2023-02-26,05:08:00
Naina,Hena,"LD, Ahmedabad","Sabarmati Ashram, Ahmedabad",92.2,4.61,2023-04-18,10:22:00
Nisha,Tanasha,"Iskcon Temple, Ahmedabad","Akshardham Temple, Gandhinagar",561.8,28.09,2023-07-24,09:49:00
Sagar,Elon,"Kankaria Lake, Ahmedabad","Science City, Ahmedabad",267.0,13.35,2023-11-13,01:19:00
user3,pradeepbhai,"Kankaria Lake, Ahmedabad","Iskcon Temple, Ahmedabad",196.2,9.81,2023-05-21,00:38:00
Naina,Sanjaybhai,"LD, Ahmedabad","courtyard marriott, Ahmedabad",72.0,3.6,2023-11-11,08:17:00
user5,Tanasha,"Vastrapur Lake, Ahmedabad","Akshardham Temple, Gandhinagar",517.0,25.85,2023-01-26,12:25:00
nijk,ndjn,"LD, Ahmedabad","Iskcon Temple, Ahmedabad",82.4,4.12,2023-03-05,07:58:00
user2,ndjn,"Stanza, Ahmedabad","Science City, Ahmedabad",166.6,8.33,2023-04-17,12:54:00
Nimi,Kunal,"Vastrapur Lake, Ahmedabad","Iskcon Temple, Ahmedabad",50.4,2.52,2023-11-17,19:45:00
Naina,Sitara,"Sarkhej Roza, Ahmedabad","shott, Ahmedabad",124.0,6.2,2023-02-24,08:16:00
user2,Prateek,"Sarkhej Roza, Ahmedabad","LD, Ahmedabad",124.4,6.22,2023-11-23,10:17:00
user2,Atharv,"Vastrapur Lake, Ahmedabad","Sabarmati Ashram, Ahmedabad",116.4,5.82,2023-11-02,05:38:00
Naina,Kunal,"Manek Chowk, Ahmedabad","Law Garden, Ahmedabad",57.6,2.88,2023-11-17,11:53:00
Sagar,pradeepbhai,"Kankaria Lake, Ahmedabad","PrahladNagar Garden, Ahmedabad",192.2,9.61,2023-11-06,16:23:00
user5,Hena,"courtyard marriott, Ahmedabad","Law Garden, Ahmedabad",100.6,5.03,2023-04-02,20:24:00
user1,Atharv,"Manek Chowk, Ahmedabad","Iskcon Temple, Ahmedabad",168.6,8.43,2023-09-24,17:07:00
user3,Atharv,"Akshardham Temple, Gandhinagar","Nehru Bridge, Ahmedabad",492.8,24.64,2023-07-15,07:32:00
user4,ndjn,"LD, Ahmedabad","Akshardham Temple, Gandhinagar",507.6,25.38,2023-05-01,10:07:00
sahil,Sanjaybhai,"Sabarmati Ashram, Ahmedabad","Law Garden, Ahmedabad",84.8,4.24,2023-01-18,20:23:00
user3,Sanjaybhai,"Kankaria Lake, Ahmedabad","Science City, Ahmedabad",267.0,13.35,2023-11-05,15:47:00
Nisha,Hena,"Kankaria Lake, Ahmedabad","nirma university, Ahmedabad",293.4,14.67,2023-08-22,10:26:00
Nidhi,Maheshbhai,"Kankaria Lake, Ahmedabad","Stanza, Ahmedabad",287.6,14.38,2023-09-14,17:47:00
Nidhi,Elon,"Stanza, Ahmedabad","LD, Ahmedabad",186.0,9.3,2023-08-06,15:04:00
Naina,Elon,"LD, Ahmedabad","Science City, Ahmedabad",145.8,7.29,2023-06-05,03:07:00
nijk,Tanmay,"shott, Ahmedabad","Manek Chowk, Ahmedabad",222.8,11.14,2023-07-04,19:25:00
user3,pradeepbhai,"Iskcon Temple, Ahmedabad","LD, Ahmedabad",82.4,4.12,2023-05-11,19:00:00
Naina,Prateek,"lal darwaja, ahmedabad","shott, Ahmedabad",201.4,10.07,2023-04-19,23:54:00
Nidhi,Tanvi,"Iskcon Temple, Ahmedabad","Jama Masjid, Ahmedabad",163.6,8.18,2023-10-09,12:42:00
Naina,Tanmay,"Sarkhej Roza, Ahmedabad","Sabarmati Ashram, Ahmedabad",216.4,10.82,2023-05-07,12:36:00
Sagar,Kunal,"Sarkhej Roza, Ahmedabad","Nehru Bridge, Ahmedabad",161.8,8.09,2023-05-03,12:37:00
Nimi,Tanasha,"Manek Chowk, Ahmedabad","courtyard marriott, Ahmedabad",158.0,7.9,2023-05-05,17:57:00
user2,Prateek,"Taj Skyline, ahmedabad","lal darwaja, ahmedabad",202.8,10.14,2023-11-20,01:46:00
user4,Atharv,"Science City, Ahmedabad","LD, Ahmedabad",145.8,7.29,2023-08-10,23:20:00
user5,ndjn,"Iskcon Temple, Ahmedabad","Sabarmati Ashram, Ahmedabad",166.8,8.34,2023-02-28,04:53:00
Nisha,Maheshbhai,"Taj Skyline, ahmedabad","Akshardham Temple, Gandhinagar",568.6,28.43,2023-02-24,03:04:00
nijk,Sanjaybhai,"lal darwaja, ahmedabad","courtyard marriott, Ahmedabad",136.6,6.83,2023-11-08,14:40:00
user2,Tanmay,"Taj Skyline, ahmedabad","nirma university, Ahmedabad",226.4,11.32,2023-08-10,06:45:00
user1,ndjn,"nirma university, Ahmedabad","Jama Masjid, Ahmedabad",247.4,12.37,2023-10-20,01:01:00
sahil,Agasthya,"LD, Ahmedabad","Akshardham Temple, Gandhinagar",507.6,25.38,2023-02-12,17:49:00
Nimi,Tanvi,"LD, Ahmedabad","Iskcon Temple, Ahmedabad",82.4,4.12,2023-09-26,05:56:00
Nimi,Prateek,"Science City, Ahmedabad","Sabarmati Ashram, Ahmedabad",180.2,9.01,2023-10-05,12:29:00
N,pradeepbhai,"nirma university, Ahmedabad","Akshardham Temple, Gandhinagar",347.2,17.36,2023-10-18,22:21:00
user2,Agasthya,"Law Garden, Ahmedabad","Stanza, Ahmedabad",211.6,10.58,2023-07-27,15:06:00
user1,Sanjaybhai,"nirma university, Ahmedabad","Jama Masjid, Ahmedabad",247.4,12.37,2023-02-01,21:05:00
Naina,Agasthya,"Kankaria Lake, Ahmedabad","courtyard marriott, Ahmedabad",185.6,9.28,2023-05-05,23:13:00
Sagar,Sanjaybhai,"PrahladNagar Garden, Ahmedabad","Akshardham Temple, Gandhinagar",590.0,29.5,2023-09-20,13:01:00
Nimi,pradeepbhai,"nirma university, Ahmedabad","Iskcon Temple, Ahmedabad",234.6,11.73,2023-11-05,15:29:00
Nidhi,Tanmay,"Akshardham Temple, Gandhinagar","Sarkhej Roza, Ahmedabad",629.6,31.48,2023-07-23,16:04:00
Sagar,Maheshbhai,"lal darwaja, ahmedabad","Iskcon Temple, Ahmedabad",147.2,7.36,2023-10-24,08:48:00
nijk,Atharv,"Stanza, Ahmedabad","nirma university, Ahmedabad",314.6,15.73,2023-01-14,03:13:00
user2,Tanasha,"Iskcon Temple, Ahmedabad","Akshardham Temple, Gandhinagar",561.8,28.09,2023-11-14,23:51:00
Nimi,Sanjaybhai,"Sarkhej Roza, Ahmedabad","Stanza, Ahmedabad",102.0,5.1,2023-04-10,19:15:00
sahil,Nayan,"Iskcon Temple, Ahmedabad","shott, Ahmedabad",60.6,3.03,2023-02-25,02:34:00
user3,Elon,"courtyard marriott, Ahmedabad","shott, Ahmedabad",70.2,3.51,2023-02-14,05:44:00
N,Tanvi,"Taj Skyline, ahmedabad","nirma university, Ahmedabad",226.4,11.32,2023-02-15,18:08:00
sahil,Agasthya,"Vastrapur Lake, Ahmedabad","Stanza, Ahmedabad",155.8,7.79,2023-01-25,11:07:00
user4,Tanmay,"lal darwaja, ahmedabad","Taj Skyline, ahmedabad",202.8,10.14,2023-07-25,13:24:00
user4,Kunal,"shott, Ahmedabad","Kankaria Lake, Ahmedabad",253.8,12.69,2023-05-23,18:08:00
nijk,Nayan,"PrahladNagar Garden, Ahmedabad","nirma university, Ahmedabad",267.4,13.37,2023-03-18,11:06:00
Sagar,Kunal,"Science City, Ahmedabad","courtyard marriott, Ahmedabad",116.4,5.82,2023-05-19,17:29:00
user5,Maheshbhai,"Jama Masjid, Ahmedabad","Manek Chowk, Ahmedabad",5.2,0.26,2023-07-03,01:02:00
N,Kunal,"Law Garden, Ahmedabad","Kankaria Lake, Ahmedabad",90.8,4.54,2023-09-21,03:44:00
Naina,Nayan,"courtyard marriott, Ahmedabad","shott, Ahmedabad",70.2,3.51,2023-07-11,00:21:00
Nidhi,Tanvi,"Law Garden, Ahmedabad","Iskcon Temple, Ahmedabad",111.2,5.56,2023-11-07,02:12:00
user3,Sitara,"Iskcon Temple, Ahmedabad","nirma university, Ahmedabad",234.6,11.73,2023-02-24,13:25:00
N,Nayan,"Taj Skyline, ahmedabad","Sabarmati Ashram, Ahmedabad",205.2,10.26,2023-09-20,11:52:00
user1,Prateek,"Kankaria Lake, Ahmedabad","Sarkhej Roza, Ahmedabad",196.2,9.81,2023-06-11,00:08:00
Nimi,pradeepbhai,"Manek Chowk, Ahmedabad","Law Garden, Ahmedabad",57.6,2.88,2023-04-17,09:26:00
user3,ndjn,"Jama Masjid, Ahmedabad","Manek Chowk, Ahmedabad",5.2,0.26,2023-02-17,23:04:00
user2,Agasthya,"Stanza, Ahmedabad","LD, Ahmedabad",186.0,9.3,2023-10-20,00:58:00
user2,Elon,"Kankaria Lake, Ahmedabad","Sarkhej Roza, Ahmedabad",196.2,9.81,2023-02-21,13:47:00
Nidhi,Sanjaybhai,"nirma university, Ahmedabad","Iskcon Temple, Ahmedabad",234.6,11.73,2023-08-10,11:32:00
N,pradeepbhai,"Kankaria Lake, Ahmedabad","shott, Ahmedabad",253.8,12.69,2023-01-26,13:51:00
Sagar,ndjn,"Iskcon Temple, Ahmedabad","Nehru Bridge, Ahmedabad",138.6,6.93,2023-05-16,23:20:00
user1,Prateek,"Vastrapur Lake, Ahmedabad","Jama Masjid, Ahmedabad",122.6,6.13,2023-06-13,17:11:00
user3,Tanmay,"Akshardham Temple, Gandhinagar","Kankaria Lake, Ahmedabad",517.6,25.88,2023-06-19,23:42:00
user2,Tanasha,"Nehru Bridge, Ahmedabad","PrahladNagar Garden, Ahmedabad",143.4,7.17,2023-04-07,07:23:00
Sagar,Tanvi,"LD, Ahmedabad","lal darwaja, ahmedabad",68.0,3.4,2023-08-27,18:59:00
user1,Tanmay,"Sarkhej Roza, Ahmedabad","PrahladNagar Garden, Ahmedabad",46.6,2.33,2023-05-18,10:11:00
N,ndjn,"Law Garden, Ahmedabad","Nehru Bridge, Ahmedabad",27.4,1.37,2023-11-19,12:27:00
Nidhi,Tanasha,"Manek Chowk, Ahmedabad","Law Garden, Ahmedabad",57.6,2.88,2023-11-22,10:00:00
Nidhi,Atharv,"Law Garden, Ahmedabad","lal darwaja, ahmedabad",36.2,1.81,2023-01-21,08:24:00
Nimi,Hena,"Manek Chowk, Ahmedabad","nirma university, Ahmedabad",250.2,12.51,2023-05-11,08:41:00
Nisha,Prateek,"Sarkhej Roza, Ahmedabad","Vastrapur Lake, Ahmedabad",113.8,5.69,2023-08-13,22:48:00
nijk,Nayan,"PrahladNagar Garden, Ahmedabad","Taj Skyline, ahmedabad",84.6,4.23,2023-06-14,23:45:00
user4,Nayan,"Law Garden, Ahmedabad","Vastrapur Lake, Ahmedabad",71.2,3.56,2023-01-05,20:56:00
Nimi,Kunal,"PrahladNagar Garden, Ahmedabad","shott, Ahmedabad",83.8,4.19,2023-08-20,01:36:00
user1,pradeepbhai,"Jama Masjid, Ahmedabad","Manek Chowk, Ahmedabad",5.2,0.26,2023-10-28,21:09:00
Nimi,Nayan,"Akshardham Temple, Gandhinagar","Sabarmati Ashram, Ahmedabad",420.8,21.04,2023-03-03,00:51:00
Naina,Nayan,"PrahladNagar Garden, Ahmedabad","Kankaria Lake, Ahmedabad",192.2,9.61,2023-01-19,11:58:00
Nisha,Sanjaybhai,"Iskcon Temple, Ahmedabad","Taj Skyline, ahmedabad",61.6,3.08,2023-04-04,22:29:00
Nidhi,Maheshbhai,"lal darwaja, ahmedabad","Stanza, Ahmedabad",246.4,12.32,2023-05-18,03:16:00
sahil,Tanvi,"Iskcon Temple, Ahmedabad","Vastrapur Lake, Ahmedabad",50.4,2.52,2023-02-19,16:20:00
user4,Elon,"Science City, Ahmedabad","Vastrapur Lake, Ahmedabad",111.8,5.59,2023-05-09,15:53:00
user2,pradeepbhai,"Stanza, Ahmedabad","Iskcon Temple, Ahmedabad",105.4,5.27,2023-10-12,05:44:00
user3,Tanvi,"PrahladNagar Garden, Ahmedabad","Kankaria Lake, Ahmedabad",192.2,9.61,2023-02-21,22:16:00
N,Tanmay,"lal darwaja, ahmedabad","Taj Skyline, ahmedabad",202.8,10.14,2023-09-12,03:03:00
Sagar,Nayan,"Law Garden, Ahmedabad","lal darwaja, ahmedabad",36.2,1.81,2023-11-16,05:51:00
N,Sitara,"shott, Ahmedabad","PrahladNagar Garden, Ahmedabad",83.8,4.19,2023-11-26,13:55:00
sahil,Tanmay,"Manek Chowk, Ahmedabad","Stanza, Ahmedabad",267.4,13.37,2023-07-20,19:31:00
Naina,Agasthya,"Taj Skyline, ahmedabad","Stanza, Ahmedabad",88.2,4.41,2023-10-21,15:19:00
Nidhi,Elon,"Taj Skyline, ahmedabad","shott, Ahmedabad",1.4,0.07,2023-04-19,10:20:00
user2,Tanmay,"Stanza, Ahmedabad","Sabarmati Ashram, Ahmedabad",272.2,13.61,2023-02-27,02:44:00
user3,Nayan,"shott, Ahmedabad","Akshardham Temple, Gandhinagar",567.6,28.38,2023-07-15,04:15:00
Nidhi,Kunal,"Law Garden, Ahmedabad","Manek Chowk, Ahmedabad",57.6,2.88,2023-06-04,20:32:00
Nisha,Atharv,"LD, Ahmedabad","Taj Skyline, ahmedabad",135.0,6.75,2023-09-19,11:35:00
N,Tanmay,"Iskcon Temple, Ahmedabad","Sabarmati Ashram, Ahmedabad",166.8,8.34,2023-01-05,15:40:00
Sagar,pradeepbhai,"lal darwaja, ahmedabad","Iskcon Temple, Ahmedabad",147.2,7.36,2023-06-21,01:32:00
user4,pradeepbhai,"LD, Ahmedabad","lal darwaja, ahmedabad",68.0,3.4,2023-11-17,20:33:00
Nisha,ndjn,"nirma university, Ahmedabad","Stanza, Ahmedabad",314.6,15.73,2023-11-28,04:32:00
Nisha,Maheshbhai,"Jama Masjid, Ahmedabad","shott, Ahmedabad",217.6,10.88,2023-06-02,22:05:00
user2,Hena,"Kankaria Lake, Ahmedabad","Vastrapur Lake, Ahmedabad",161.4,8.07,2023-07-14,03:37:00
Nidhi,Kunal,"Vastrapur Lake, Ahmedabad","LD, Ahmedabad",38.6,1.93,2023-01-18,17:27:00
Nisha,Maheshbhai,"Taj Skyline, ahmedabad","courtyard marriott, Ahmedabad",71.2,3.56,2023-11-23,09:31:00
Naina,Tanasha,"LD, Ahmedabad","courtyard marriott, Ahmedabad",72.0,3.6,2023-05-11,06:56:00
nijk,Tanmay,"PrahladNagar Garden, Ahmedabad","Stanza, Ahmedabad",96.2,4.81,2023-03-07,19:56:00
user2,Agasthya,"Law Garden, Ahmedabad","Iskcon Temple, Ahmedabad",111.2,5.56,2023-04-27,20:37:00
nijk,pradeepbhai,"Vastrapur Lake, Ahmedabad","Nehru Bridge, Ahmedabad",96.8,4.84,2023-10-26,22:32:00
user1,ndjn,"Manek Chowk, Ahmedabad","nirma university, Ahmedabad",250.2,12.51,2023-11-08,14:20:00
Nidhi,pradeepbhai,"Sarkhej Roza, Ahmedabad","Nehru Bridge, Ahmedabad",161.8,8.09,2023-11-06,16:45:00
Nidhi,Kunal,"Stanza, Ahmedabad","Iskcon Temple, Ahmedabad",105.4,5.27,2023-01-01,08:52:00
Nidhi,Agasthya,"Kankaria Lake, Ahmedabad","Iskcon Temple, Ahmedabad",196.2,9.81,2023-05-28,05:51:00
nijk,Nayan,"Kankaria Lake, Ahmedabad","Manek Chowk, Ahmedabad",43.6,2.18,2023-10-16,04:17:00
user5,Tanmay,"Kankaria Lake, Ahmedabad","shott, Ahmedabad",253.8,12.69,2023-09-04,12:01:00
Nisha,pradeepbhai,"Taj Skyline, ahmedabad","Stanza, Ahmedabad",88.2,4.41,2023-09-28,12:36:00
Naina,Sitara,"courtyard marriott, Ahmedabad","Akshardham Temple, Gandhinagar",556.4,27.82,2023-03-16,13:36:00
Nisha,ndjn,"Manek Chowk, Ahmedabad","Stanza, Ahmedabad",267.4,13.37,2023-05-20,03:52:00
user1,ndjn,"Manek Chowk, Ahmedabad","Iskcon Temple, Ahmedabad",168.6,8.43,2023-05-24,07:53:00
user1,Tanmay,"courtyard marriott, Ahmedabad","Science City, Ahmedabad",116.4,5.82,2023-10-18,12:47:00
user4,Atharv,"Law Garden, Ahmedabad","lal darwaja, ahmedabad",36.2,1.81,2023-01-18,19:25:00
sahil,Tanmay,"Stanza, Ahmedabad","Law Garden, Ahmedabad",211.6,10.58,2023-04-16,02:26:00
N,Atharv,"Science City, Ahmedabad","LD, Ahmedabad",145.8,7.29,2023-04-07,09:04:00
Nidhi,Tanvi,"Law Garden, Ahmedabad","Stanza, Ahmedabad",211.6,10.58,2023-05-23,17:53:00
